City,Colors Reported,Shape Reported,State,Time
Renton,GREEN,,WA,2/7/1995 16:30
Tacoma,,,WA,2/7/1995 20:35
Shawnee,RED,,OK,2/7/1995 21:10
Tidewater,,,OR,2/7/1995 23:00
Tillamook,RED BLUE,,OR,2/8/1995 0:00
North Bend,,,WA,2/8/1995 5:30
Renton,,,WA,2/8/1995 18:32
Auburn,,,ME,2/9/1995 0:00
Huntington Beach,ORANGE,,CA,2/9/1995 0:00
Anaheim,,,CA,2/9/1995 17:40
Vancouver,,,WA,2/9/1995 19:00
Vancouver,GREEN,,WA,2/9/1995 19:00
Billings,,,MT,2/10/1995 0:00
Oregon City,,,OR,2/10/1995 0:00
Seattle,,,WA,2/10/1995 0:00
Downey,,CIRCLE,CA,2/10/1995 20:00
Cannon Beach,,,OR,2/10/1995 20:30
Elizabethtown,,,KY,2/12/1995 0:45
McKinleyville,,,CA,2/12/1995 6:25
El Cerrito,RED,,CA,2/12/1995 21:00
Gustavus,ORANGE,,AK,2/12/1995 22:30
Cheboygan,,,MI,2/13/1995 22:15
Chico,,,CA,2/14/1995 23:28
Nashville,,,TN,2/15/1995 3:58
Ohio,,DISK,OH,2/15/1995 4:00
Fair Oaks,,,NY,2/15/1995 4:40
Vaiden,,CIGAR,MS,2/15/1995 7:30
North Washington,,SPHERE,PA,2/15/1995 20:00
Phoenix,,LIGHT,AZ,2/15/1995 20:00
Sacramento,,,CA,2/15/1995 20:00
Liberal,,,KS,2/15/1995 21:00
Santa Rosa,,,CA,2/15/1995 21:00
Lyndhurst,,,OH,2/15/1995 21:30
Lyndhurst,BLUE,,OH,2/15/1995 21:30
Johnson City,,,TN,2/16/1995 0:00
Sacramento,,,CA,2/16/1995 0:00
Albuquerque,,,NM,2/16/1995 19:26
Lyndhurst,BLUE,TRIANGLE,OH,2/16/1995 21:25
Kalamazoo,,,MI,2/16/1995 23:10
PawPaw,,,MI,2/16/1995 23:15
Des Plaines,,,IL,2/16/1995 23:45
Kalamazoo,,,MI,2/16/1995 23:45
Seatac,,,WA,2/17/1995 22:30
Andover,,SPHERE,MA,2/18/1995 10:00
Vantage,,,WA,2/18/1995 12:00
Warren,,,IL,2/18/1995 18:00
Kalamazoo,,,MI,2/18/1995 21:00
Fargo,,,ND,2/19/1995 0:05
Mountlake Terrace,,,WA,2/19/1995 0:15
Fenton,,,MI,2/19/1995 19:00
Seattle,,,WA,2/19/1995 19:00
Phoenix,,,AZ,2/19/1995 22:00
North Cove,,FIREBALL,WA,2/20/1995 2:30
Albuquerque,,,NM,2/20/1995 13:00
Seattle,,,WA,2/20/1995 13:05
Warren,,,IL,2/20/1995 18:00
Redding,,TRIANGLE,CA,2/20/1995 19:00
Lake Tahuyeh,,,WA,2/21/1995 1:10
Sprague River,,,OR,2/21/1995 3:00
Council Bluffs,,,IA,2/21/1995 19:00
Lynnwood,,,WA,2/21/1995 19:00
Colville Reservation,,,WA,2/21/1995 20:30
Yakima,RED,,WA,2/21/1995 21:30
St. Louis,,,MO,2/22/1995 1:15
Woodinville,,,WA,2/22/1995 2:30
Vancouver,GREEN,,WA,2/22/1995 5:36
Seattle,GREEN,,WA,2/22/1995 5:37
Mill Creek,BLUE,,WA,2/22/1995 5:45
Kent,,,WA,2/22/1995 20:00
Auburn,,,WA,2/22/1995 23:00
Seattle,GREEN,,WA,2/23/1995 0:00
Tacoma,,,WA,2/23/1995 0:05
Hage,,,FL,2/23/1995 2:45
Snohomish,,,WA,2/23/1995 18:20
El Centro,,,CA,2/23/1995 21:00
Lexington,,,KY,2/23/1995 22:00
Redding,,,CA,2/23/1995 22:00
Fernley,RED,,NV,2/24/1995 20:45
Cam Highway,,,HI,2/24/1995 23:00
Mercer Island,RED BLUE,,WA,2/24/1995 23:45
Portland,GREEN,,OR,2/25/1995 20:20
Tallassee,,,TN,2/26/1995 20:00
Stanwood,,,WA,2/26/1995 21:00
Mt. Vernon,,,WA,2/26/1995 23:30
Harrisonburg,,,VA,2/27/1995 12:00
Mukilteo,,,WA,2/27/1995 19:59
Electric City,,,WA,2/28/1995 5:00
Harrisonburg,,,VA,2/28/1995 19:00
Eastgate,,,WA,2/28/1995 22:00
Greenville,,LIGHT,IL,3/1/1995 21:00
Sedalia,,,MO,3/1/1995 21:00
Redmond,RED,,WA,3/2/1995 22:30
Prescott Valley,,OVAL,AZ,3/4/1995 0:00
Folsom,,,NJ,3/4/1995 16:32
Anaheim,,OTHER,CA,3/5/1995 12:00
Columbus,,,OH,3/6/1995 0:55
Hilltop,,,NJ,3/6/1995 19:00
Florence,,,OR,3/6/1995 19:10
Mountain City,,,TN,3/6/1995 19:45
Ft. Bragg,,,CA,3/6/1995 22:09
Burley,,,WA,3/6/1995 23:30
Tucumcari,,,NM,3/7/1995 4:00
Bellevue,,,WA,3/7/1995 5:30
Geneva,,LIGHT,NY,3/7/1995 15:00
Portland,RED,,OR,3/7/1995 19:20
Portland,RED,,OR,3/7/1995 21:25
Ammon,,,ID,3/8/1995 5:45
Byron Center,YELLOW,,MI,3/8/1995 22:00
Lake Jackson,,,TX,3/8/1995 23:00
Plant City,,,FL,3/9/1995 21:00
Portland,,,OR,3/10/1995 20:45
"Coconino Nat'l Forest north of Wupatki NM, AZ",BLUE,FORMATION,AZ,3/10/1995 22:00
Chesapeake,RED ORANGE,,VA,3/11/1995 3:00
Las Vegas,,,NV,3/11/1995 19:30
Fort Wayne,,,IN,3/11/1995 20:00
Show Low,,,AZ,3/11/1995 21:45
Leavenworth,,,KS,3/12/1995 20:30
Norfolk,,,VA,3/12/1995 21:00
Borrego Springs,,TRIANGLE,CA,3/12/1995 22:00
Avondale,,,AZ,3/12/1995 23:30
Columbia,,,SC,3/12/1995 23:41
Cumberland,,,MD,3/12/1995 23:54
Cumberland,,,MD,3/12/1995 23:54
Cumberland,,,MD,3/12/1995 23:54
Seattle,YELLOW,,WA,3/13/1995 18:30
Seattle,BLUE,,WA,3/14/1995 21:07
Seattle,,,WA,3/14/1995 21:08
Seattle,BLUE,,WA,3/14/1995 21:08
Seattle,BLUE,,WA,3/14/1995 21:10
Wenatchee,,,WA,3/14/1995 21:10
N. Judson,,,IN,3/14/1995 21:45
North Judson,,,IN,3/14/1995 21:45
Fontana,,,CA,3/14/1995 22:05
Whatcom County,,DISK,WA,3/15/1995 3:00
Haymarket,,SPHERE,VA,3/15/1995 5:25
San Antonio,,FIREBALL,TX,3/15/1995 6:30
Orlando,,,FL,3/15/1995 14:00
Shepard AFB,,OTHER,TX,3/15/1995 17:45
Danbury,,CHEVRON,CT,3/15/1995 20:00
Fontana,BLUE,,CA,3/15/1995 20:30
Fontana,,LIGHT,CA,3/15/1995 20:30
Clinton,,VARIOUS,IL,3/15/1995 21:00
Cannis City,,,FL,3/15/1995 21:30
Howell,,TRIANGLE,MI,3/15/1995 22:00
Grain Valley,,,MO,3/15/1995 22:30
Jefferson City,,,MO,3/15/1995 22:30
Jefferson City,,,MO,3/15/1995 22:30
St. Louis,,,MO,3/15/1995 22:30
Litchfield,BLUE,,IL,3/15/1995 22:32
Collinsville,BLUE,,IL,3/15/1995 22:40
Gainesville,,,FL,3/15/1995 23:00
Vienna,,,VA,3/15/1995 23:17
Fairmont,YELLOW GREEN,,WV,3/15/1995 23:25
S. Greensburg,,,PA,3/15/1995 23:28
Jackson,RED BLUE,,TN,3/15/1995 23:32
Molalla,,,OR,3/16/1995 0:00
Toledo,,,OH,3/16/1995 23:45
Lockwood,,,NV,3/17/1995 16:00
Flint,,,MI,3/17/1995 19:40
Evington,,,VA,3/17/1995 22:00
Boulder Creek,,,CA,3/17/1995 23:30
Bakersfield,,,CA,3/18/1995 21:49
Bakersfield,,,CA,3/18/1995 21:49
Mobile,,,AL,3/19/1995 19:30
Jacksonville,,,FL,3/19/1995 20:00
Patricia,,,TX,3/19/1995 20:31
Fayetteville,,CYLINDER,NC,3/20/1995 0:00
Ft Benning,,CIRCLE,GA,3/20/1995 23:00
Beaver,,TEARDROP,OK,3/21/1995 4:30
Bedford,,,VA,3/22/1995 5:10
Redmond,,,WA,3/22/1995 17:30
Everett,,,WA,3/22/1995 21:30
Hwy. 18,,,WA,3/23/1995 1:30
Snoqualmie,,DISK,WA,3/23/1995 1:30
Spokane,,,WA,3/23/1995 21:23
Lake Havasu,,,AZ,3/23/1995 22:00
Flint,,,MI,3/23/1995 22:25
North Dade,,,FL,3/24/1995 1:27
Las Vegas,,,NV,3/24/1995 5:00
Las Vegas,,,NV,3/24/1995 5:00
Grover Beach,,,CA,3/25/1995 0:00
Monterey,,,CA,3/25/1995 0:00
Seattle,,,WA,3/25/1995 17:00
Fort Wayne,,,IN,3/25/1995 18:20
Burien,,,WA,3/25/1995 19:00
Kingsford Heights,,TRIANGLE,IN,3/25/1995 22:00
Redmond,,,WA,3/25/1995 22:30
Auburn,,,WA,3/25/1995 23:10
Salinas,,,CA,3/25/1995 23:10
Scottsdale,,,AZ,3/26/1995 17:37
Loveland,,LIGHT,CO,3/27/1995 21:15
Harmony,,,ME,3/27/1995 21:50
Florence,,,OR,3/27/1995 22:00
San Francisco,,,CA,3/27/1995 23:00
Cordova,,,AK,3/28/1995 0:36
McAllen,,DISK,TX,3/28/1995 22:00
Ventura,,,CA,3/29/1995 1:31
Shippensburg,BLUE,OTHER,PA,3/29/1995 6:30
Rainsville,ORANGE,,AL,3/29/1995 14:36
Elma,,,WA,3/29/1995 20:15
Jacksonville,,,FL,3/29/1995 20:35
Mt. Ranch,,,CA,3/29/1995 23:54
Fort Wayne,,,IN,3/30/1995 0:00
Honolulu,YELLOW,,HI,3/30/1995 0:00
Eugene,,,OR,3/30/1995 4:45
Hollywood,,CIGAR,CA,3/30/1995 5:30
Warren,,,MI,3/30/1995 19:30
Murphy,,,NC,3/30/1995 23:32
Placerville,,,CA,3/31/1995 21:45
Costa Mesa,RED,,CA,4/1/1995 5:30
Albany,,OTHER,OR,4/1/1995 18:00
Holyoke,,LIGHT,MA,4/1/1995 18:00
Mountlake Terrace,,,WA,4/1/1995 21:00
Knoxville,,,TN,4/2/1995 10:20
Central U.S.,,DIAMOND,ND,4/2/1995 13:00
Smith River,,,CA,4/2/1995 23:25
Bakersfield,,,CA,4/3/1995 2:00
Haslett,,,MI,4/3/1995 10:30
Williamsburg,,SPHERE,VA,4/4/1995 4:00
Folsom,,,NJ,4/4/1995 23:50
Bakersfield,,,CA,4/5/1995 1:00
Mesa,,DISK,AZ,4/5/1995 12:01
Boyertown,,,PA,4/5/1995 21:45
Burlington,,,NJ,4/6/1995 0:58
Hendersonville,,TRIANGLE,TN,4/7/1995 17:00
Boulder,,,CO,4/7/1995 21:00
Pridice Valley,,TRIANGLE,AZ,4/9/1995 17:00
Alvin,,OTHER,TX,4/10/1995 0:30
Apple Valley,BLUE,,CA,4/10/1995 1:30
Goleta,,,CA,4/10/1995 2:25
Tajunga,,,CA,4/10/1995 2:25
Yarldey,GREEN,OTHER,PA,4/10/1995 12:00
Newport,,OTHER,MI,4/10/1995 21:00
Norristown,,CIRCLE,PA,4/12/1995 21:00
Richmond,,,VA,4/12/1995 21:45
Friday Harbor,,DIAMOND,WA,4/12/1995 23:00
Pottstown,,,PA,4/13/1995 12:00
Brooklyn,,,AR,4/13/1995 23:07
West Memphis,GREEN,,TN,4/13/1995 23:07
Brooklyn,,,AR,4/13/1995 23:08
Tacoma,,,WA,4/14/1995 21:00
Boston,GREEN,,MA,4/14/1995 22:00
Newell area,,,SD,4/15/1995 0:00
Austin,,OTHER,TX,4/15/1995 12:00
Earlville,,,PA,4/15/1995 19:30
Asheville,,TRIANGLE,NC,4/15/1995 22:00
Gilbert,,,AZ,4/15/1995 22:00
Pinehurst,,TRIANGLE,NC,4/15/1995 22:00
Urbana,,CIRCLE,OH,4/15/1995 22:00
Kilgore,YELLOW,CIRCLE,TX,4/15/1995 23:30
Woodinville,,,WA,4/16/1995 1:10
Great Falls,,OVAL,MT,4/16/1995 10:30
Medford,,,MA,4/16/1995 20:30
Carrollton,,,GA,4/16/1995 21:25
Villa Rica,,,GA,4/16/1995 21:45
Tacoma,,,WA,4/16/1995 22:10
Milton,,DISK,DE,4/17/1995 19:00
Pacificia,,OVAL,CA,4/17/1995 23:00
Leesport,,,PA,4/18/1995 20:30
Gilbertsville,ORANGE,,PA,4/18/1995 22:34
New Smyrna Beach,,,FL,4/19/1995 0:30
Pembrook Pines,,,FL,4/19/1995 19:30
Clovis,,,CA,4/19/1995 19:58
Binghamton,,,NY,4/19/1995 21:44
Richmond,,,VA,4/19/1995 21:45
Augusta,,,ME,4/19/1995 22:19
Lake Sullivan,,LIGHT,ID,4/19/1995 23:00
Fargo,RED,,ND,4/20/1995 0:02
Watauga,,,TX,4/20/1995 23:20
Hansville,BLUE,,WA,4/21/1995 0:00
Palatine,RED,FIREBALL,IL,4/21/1995 9:30
Newport,,,OR,4/21/1995 23:00
Oregon,,,IL,4/21/1995 23:49
Danville,,,IL,4/22/1995 0:00
Louisville,,,KY,4/22/1995 0:30
Oregon City,,,OR,4/22/1995 1:05
Milpitas,,,CA,4/22/1995 15:00
Portland,,,OR,4/22/1995 17:15
Bakersfield,,,CA,4/22/1995 21:44
Seattle,,,WA,4/22/1995 22:37
Oregon,,,IL,4/22/1995 23:49
Wheeling,,LIGHT,WV,4/23/1995 1:30
MM 99 mile Exit,,,WA,4/23/1995 3:45
Bradenton,,,FL,4/23/1995 21:30
Hickory Corners,,,MI,4/23/1995 21:30
Beaver Creek,,,OR,4/24/1995 22:14
Quartzsite,,TRIANGLE,AZ,4/25/1995 1:30
Grape Creek,,,IL,4/25/1995 2:30
Portland,,,OR,4/25/1995 12:30
Brooklyn,,,OH,4/25/1995 15:15
Flagstaff,RED,TRIANGLE,AZ,4/28/1995 2:45
Grand Rapids,,TRIANGLE,MI,4/28/1995 9:30
Spokane,,,WA,4/29/1995 0:00
Mt. City,,,TN,4/30/1995 11:55
San Diego,,,CA,4/30/1995 20:55
Riverview,,,FL,4/30/1995 22:00
Lansing,,CIRCLE,MI,4/30/1995 23:30
White Sands,,CHEVRON,NM,5/1/1995 12:00
Killawog,RED YELLOW,LIGHT,NY,5/1/1995 18:00
Sun Prairie,,CROSS,WI,5/1/1995 21:00
Brockton,,TRIANGLE,MA,5/1/1995 21:30
Zanesville,,,OH,5/1/1995 22:00
Memphis,,,TN,5/2/1995 12:00
Reno,,,NV,5/3/1995 0:54
Amsterdam,,,NY,5/3/1995 4:05
Alden,,LIGHT,NY,5/3/1995 22:30
Fremont,,CONE,OH,5/5/1995 15:15
Conifer,,CIRCLE,CO,5/5/1995 22:00
Huntington,,,NY,5/6/1995 14:00
Watertown,,LIGHT,CT,5/6/1995 21:00
Lebanon,,,OR,5/6/1995 23:30
Phoenix,,FORMATION,AZ,5/7/1995 1:00
Gresham,,,OR,5/7/1995 1:30
Cannon,,,NH,5/7/1995 4:25
Massillon,,,OH,5/7/1995 12:20
Seattle,,,WA,5/7/1995 23:45
Vista,,,CA,5/9/1995 21:10
Columbia,,,MO,5/10/1995 3:00
Houston,BLUE,LIGHT,TX,5/10/1995 19:00
Whiteriver,,LIGHT,AZ,5/10/1995 19:00
Palm Desert,,,CA,5/11/1995 0:15
Edwards AFB,,,CA,5/12/1995 0:00
Carmichael,,,CA,5/12/1995 0:15
Madison,,,WI,5/12/1995 2:00
Starkey,,,OR,5/12/1995 7:30
Lackland AFB,,DISK,TX,5/12/1995 12:00
Ozark,BLUE,CIGAR,MO,5/12/1995 14:00
Santa Fe,,CHEVRON,TX,5/12/1995 20:00
Duarte,,,CA,5/12/1995 22:50
Scottsdale,,OTHER,AZ,5/13/1995 14:00
Seattle,RED,TRIANGLE,WA,5/13/1995 19:30
Tampa,,,FL,5/13/1995 20:25
Neah Bay,,,WA,5/13/1995 21:30
Framingham,,,MA,5/13/1995 21:40
Dayton,,,OR,5/14/1995 0:54
Lake Forest,,,IL,5/14/1995 3:00
Silver Beach,,,NY,5/14/1995 20:37
McKenzie,,,TN,5/15/1995 0:00
Normal,,TRIANGLE,IL,5/15/1995 0:00
Kalama,,OTHER,WA,5/15/1995 3:30
Geneva,,SPHERE,OH,5/15/1995 4:00
Sage,,FIREBALL,CA,5/15/1995 4:30
Portland,,,OR,5/15/1995 10:30
W. Chicago,,,IL,5/15/1995 12:30
St. Bonifacious,,LIGHT,WI,5/15/1995 15:00
N. Seattle,,,WA,5/15/1995 16:15
Claverack,,TRIANGLE,NY,5/15/1995 18:00
Killawog,,LIGHT,NY,5/15/1995 18:30
Hillsborough,,,NJ,5/16/1995 4:00
Lakewood,,FIREBALL,WA,5/16/1995 11:00
Lake Oswego,,,OR,5/16/1995 22:45
Freeport,RED,OTHER,TX,5/16/1995 23:00
Rochester,,FLASH,NY,5/17/1995 21:05
Middletown,,,CT,5/18/1995 18:30
Las Vegas,,,NV,5/18/1995 19:30
W. Salem,,,OR,5/19/1995 9:55
Glendale,RED,TRIANGLE,CA,5/19/1995 22:00
Mt. Jackson,,,VA,5/19/1995 22:15
Federal Way,,,WA,5/19/1995 22:30
Marietta,,DIAMOND,GA,5/19/1995 22:42
San Diego,,LIGHT,CA,5/20/1995 11:30
Kansas City,,TRIANGLE,MO,5/20/1995 13:30
Mesquite,,SPHERE,TX,5/20/1995 22:00
Charlotte,,LIGHT,NC,5/20/1995 23:00
St. Louis,RED GREEN,CIGAR,MO,5/20/1995 23:00
Phoenix,,,AZ,5/21/1995 19:30
Woburn,,,MA,5/21/1995 21:45
Fox Chapel,,,PA,5/21/1995 23:20
Brawley,,,CA,5/23/1995 5:20
Kent,,FORMATION,NE,5/23/1995 20:00
Woodland,,,ME,5/23/1995 22:50
San Luis Obispo,,CIRCLE,CA,5/24/1995 3:00
East Aurora,,,IL,5/24/1995 21:00
Jeannette,,,PA,5/24/1995 22:15
Brentwood,,,TN,5/24/1995 22:35
Pueblo,,,CO,5/25/1995 0:00
Silverdale,,,WA,5/25/1995 0:00
Shalimar,,TEARDROP,FL,5/25/1995 15:00
Rochester Hills,,TRIANGLE,MI,5/26/1995 1:00
Rochester Hills,,TRIANGLE,MI,5/26/1995 18:00
Vinton,,,LA,5/26/1995 22:45
Arlington,,,WA,5/27/1995 0:30
Tacoma,,,WA,5/27/1995 0:54
Hialeah,,,FL,5/27/1995 2:00
Southside,,CIRCLE,AL,5/27/1995 17:30
St. Louis,,,MO,5/28/1995 0:00
Deming,,,NM,5/28/1995 16:00
Bellevue,BLUE,,WA,5/28/1995 23:35
Eagle Creek,,,OR,5/28/1995 23:35
Shelton,,,WA,5/28/1995 23:35
Fairfield,BLUE,,CA,5/29/1995 2:04
Jamestown,BLUE,,CA,5/29/1995 2:30
Auburn,,,WA,5/29/1995 4:00
Byron,,,MN,5/30/1995 4:45
Loveland,,OTHER,CO,5/31/1995 18:00
Colorado Springs,RED,LIGHT,CO,6/1/1995 1:00
Colorado Springs,RED,LIGHT,CO,6/1/1995 1:00
North Manitou Island Lake,,,MI,6/1/1995 1:30
Culpeper,,,VA,6/1/1995 2:00
Mt. Springs,,CIGAR,TX,6/1/1995 2:00
Wilton,,LIGHT,NY,6/1/1995 2:00
Carson City,,,NV,6/1/1995 4:00
Los Angeles,,CIRCLE,CA,6/1/1995 12:00
Mesa,,OTHER,AZ,6/1/1995 12:00
Ravenna,,TRIANGLE,OH,6/1/1995 12:00
Craig,,VARIOUS,CO,6/1/1995 13:00
Los Angeles,,FORMATION,CA,6/1/1995 13:00
Durham,,CIRCLE,NC,6/1/1995 15:00
Saint Petersburg,,SPHERE,FL,6/1/1995 16:20
Mesa,,OVAL,AZ,6/1/1995 18:00
Clarksville,,FORMATION,TN,6/1/1995 19:00
Ferndale,BLUE,LIGHT,WA,6/1/1995 19:00
Madras,,OTHER,OR,6/1/1995 20:00
Methuen,YELLOW,OVAL,MA,6/1/1995 20:00
Warren,BLUE,TRIANGLE,OH,6/1/1995 20:00
Austin,GREEN,LIGHT,TX,6/1/1995 21:00
Homestead,,TRIANGLE,FL,6/1/1995 21:00
Kingsford,,DISK,WI,6/1/1995 21:00
Mercer Island,,TRIANGLE,WA,6/1/1995 21:00
New Hampshire,,LIGHT,NH,6/1/1995 21:00
Pensacola,,FLASH,FL,6/1/1995 21:00
Kingsville,,OTHER,OH,6/1/1995 22:00
Roebling,,LIGHT,NJ,6/1/1995 22:00
Benton City,,,WA,6/1/1995 22:30
Supply,,,NC,6/1/1995 22:30
Angels Camp,,LIGHT,CA,6/1/1995 23:00
Murphuys,,,CA,6/1/1995 23:00
Provincetown,,,MA,6/1/1995 23:00
Mebane,,TRIANGLE,NC,6/1/1995 23:30
Wailuku,,FIREBALL,HI,6/1/1995 23:45
Hillsboro,,,OR,6/2/1995 20:12
Gardendale,,,LA,6/3/1995 3:00
Syracuse,,FORMATION,NY,6/3/1995 13:00
Marysville,,,WA,6/3/1995 22:12
Olympia,,,WA,6/3/1995 23:30
Goldsboro,,,NC,6/3/1995 23:53
Addison,RED,,TX,6/4/1995 0:00
Aurora,,TRIANGLE,IL,6/5/1995 20:00
Dallas,,LIGHT,TX,6/6/1995 1:00
Kentwood,,CIRCLE,MI,6/6/1995 16:00
Kentwood,,SPHERE,MI,6/6/1995 16:00
Golden,,OTHER,CO,6/6/1995 18:00
Albany,,OTHER,NY,6/6/1995 21:00
Oroville,,,CA,6/6/1995 21:45
Albany,,,CA,6/7/1995 21:00
Fresno,,,CA,6/8/1995 23:45
Fontana,ORANGE,,CA,6/9/1995 0:10
Arlington,GREEN,,WA,6/9/1995 21:53
El Paso,,,TX,6/10/1995 18:00
Crescent City,RED BLUE,OVAL,CA,6/10/1995 23:00
New York,BLUE,TRIANGLE,NY,6/10/1995 23:00
Glade Spring,GREEN,,VA,6/10/1995 23:20
Cleburne,,,TX,6/11/1995 0:00
Seattle,,,WA,6/11/1995 0:00
Sharon,,,MA,6/11/1995 0:00
Tacoma,,,WA,6/11/1995 17:15
Modesto,,,CA,6/11/1995 19:20
Farmington,,,UT,6/11/1995 19:30
Ogden,,,UT,6/11/1995 19:30
Fairfield,,,CA,6/11/1995 22:00
Downey,,,CA,6/11/1995 23:00
Puyallup,,,WA,6/11/1995 23:50
Wichita,,,KS,6/12/1995 0:00
San Francisco,,,CA,6/12/1995 0:15
Drain,,CIRCLE,OR,6/12/1995 23:00
Fort Wayne,,,IN,6/12/1995 23:26
Long Valley,,DISK,NJ,6/13/1995 11:00
Sequim,,OVAL,WA,6/13/1995 14:00
Omaha,,DISK,NE,6/13/1995 18:00
Tulare,RED,,CA,6/13/1995 21:25
Ann Arbor,,,MI,6/14/1995 1:35
Miami,,,FL,6/14/1995 21:40
Lakewood,RED,DISK,CA,6/15/1995 0:00
Bridgeport,ORANGE YELLOW,CIRCLE,CT,6/15/1995 2:00
Cameron,,,LA,6/15/1995 2:00
Leveland,,FIREBALL,TX,6/15/1995 2:00
Washington,RED,,UT,6/15/1995 2:00
Thomson,,OVAL,GA,6/15/1995 11:30
Grand Rapids,,DISK,MI,6/15/1995 15:00
Fort Bliss,BLUE,CIRCLE,TX,6/15/1995 18:00
Orange,,OVAL,CA,6/15/1995 18:00
Calipatria,,CIRCLE,CA,6/15/1995 19:00
Albuquerque,BLUE,DISK,NM,6/15/1995 19:30
Pennsylvania,,SPHERE,PA,6/15/1995 19:55
Hesperia,GREEN,LIGHT,CA,6/15/1995 20:00
Kapaau,BLUE,TEARDROP,HI,6/15/1995 20:00
Long Beach,,CHEVRON,CA,6/15/1995 20:30
Glendale,,FIREBALL,AZ,6/15/1995 21:00
Malvern,,TRIANGLE,PA,6/15/1995 21:00
Miami,,LIGHT,FL,6/15/1995 21:00
St. Louis,,TRIANGLE,MO,6/15/1995 22:00
Roy,,SPHERE,WA,6/15/1995 22:20
Pawleys Island,,,SC,6/15/1995 23:00
Freeport,,,FL,6/16/1995 0:00
Toledo,,,OH,6/17/1995 0:00
Croton Falls,,OVAL,NY,6/18/1995 0:35
Fall River,,,MA,6/18/1995 21:45
Las Vegas,GREEN,SPHERE,NV,6/19/1995 2:30
Adair County,,,IA,6/19/1995 22:00
Belle Plaine,,TRIANGLE,KS,6/19/1995 22:00
Cottonwood,YELLOW,,CA,6/19/1995 23:45
Howell,,OVAL,NJ,6/20/1995 2:00
Multi,,VARIOUS,OH,6/20/1995 2:00
Commerce,,CIRCLE,TX,6/20/1995 9:30
Mascoutah,,SPHERE,IL,6/20/1995 14:00
Hewitt,,CIGAR,TX,6/20/1995 18:00
Winchester,,CIRCLE,WI,6/20/1995 23:00
Cameron,,,MO,6/21/1995 0:56
Oregon City,,,OR,6/21/1995 21:30
Chelsea,,LIGHT,MA,6/22/1995 0:00
Salem,,RECTANGLE,OH,6/22/1995 2:00
Raton,,,NM,6/22/1995 13:30
Amarillo,,TRIANGLE,TX,6/22/1995 15:00
Monroe,,,WA,6/23/1995 0:01
Austin,,DISK,NV,6/23/1995 3:00
Austin,ORANGE,DISK,NV,6/23/1995 3:00
Buena Park,,LIGHT,CA,6/23/1995 22:30
Kirkland,,,WA,6/24/1995 0:10
Los Angeles County,,TRIANGLE,CA,6/24/1995 0:30
Snoqualmie,BLUE,,WA,6/24/1995 14:30
Florence,,,AL,6/24/1995 21:52
Farmingdale,,,NY,6/24/1995 22:30
Sibley County,,,MN,6/24/1995 22:45
Portland,,,OR,6/25/1995 0:00
Mojave Desert,,DISK,CA,6/25/1995 9:00
Tumwater,,,WA,6/25/1995 16:22
Batesburg,,,SC,6/25/1995 19:00
Sioux Falls,RED,,SD,6/25/1995 22:45
Cherry Hill,,,NJ,6/27/1995 12:00
Endicott,,,NY,6/27/1995 21:30
Portland,,VARIOUS,ME,6/28/1995 21:00
New Providence,,,NJ,6/28/1995 21:45
Irving,,,TX,6/28/1995 22:20
Tacoma,,,WA,6/28/1995 22:25
Lisbon,,,ME,6/28/1995 23:00
Klamath Falls,,,OR,6/29/1995 0:00
Mankato,,OTHER,MN,6/29/1995 22:45
Port Angeles,,,WA,6/30/1995 0:00
Canton,,,OH,6/30/1995 2:00
Northport,,LIGHT,NY,6/30/1995 10:00
Gold Point,,CIGAR,NV,6/30/1995 12:00
Grass Valley,,CIRCLE,CA,6/30/1995 13:00
Medford,,DISK,OR,6/30/1995 15:00
Corpus Christi,,CIRCLE,TX,6/30/1995 18:00
Olathe,,,KS,6/30/1995 19:20
Portland,,FORMATION,ME,6/30/1995 22:00
Rockwood,,VARIOUS,MI,6/30/1995 22:00
Longbranch,,LIGHT,WA,7/1/1995 0:00
New York City,,CIRCLE,NY,7/1/1995 0:00
Farmington,GREEN,CONE,NM,7/1/1995 1:00
Mesa,,,AZ,7/1/1995 2:00
Myrtle Beach,,LIGHT,SC,7/1/1995 3:15
Bellevue,,,NE,7/1/1995 4:30
Greenville,,OVAL,SC,7/1/1995 5:45
Kittanning,,CIRCLE,PA,7/1/1995 9:00
Wedowee,,SPHERE,AL,7/1/1995 19:00
Seymour,,OTHER,IN,7/1/1995 21:00
Broughtontown,,SPHERE,KY,7/1/1995 22:00
Neenah,,TRIANGLE,WI,7/1/1995 22:00
Ocean Shores,,,WA,7/1/1995 22:30
Wenksville,,LIGHT,PA,7/1/1995 23:00
Pendleton,,OTHER,NY,7/2/1995 13:30
Winnemucca,RED,,NV,7/2/1995 23:15
Glendale,RED,,AZ,7/3/1995 0:30
Inspiration Pt.,,,CA,7/3/1995 10:30
Bremerton,RED,LIGHT,WA,7/4/1995 0:00
San Antonio,YELLOW,LIGHT,TX,7/4/1995 0:00
Lakeport,,LIGHT,CA,7/4/1995 18:00
Woodlake,RED GREEN,CYLINDER,CA,7/4/1995 20:50
Orlando,YELLOW,,FL,7/4/1995 21:30
Tacoma,RED,CIRCLE,WA,7/4/1995 22:00
New Port Richey,,TRIANGLE,FL,7/4/1995 23:00
